codigo;origen;destino;cliente;matricula;precio_base;nombre;bultos;precio_combustible;tipo_buque;toneladas
P0UHC79XYHMV;Cordoba;Londres;fvwxlcqn jxopto;LF43R1ZEFSV1;136901.44;jacfoog ccrdfkm;0;0;2;20883
IZCZNM450D5L;Mendoza;Napoles;satmbopx bnvdl;V11DQ5TS8JD2;188738.64;wotsjkn dvpfm;0;0;1;36357
7QWD5V7LUUBL;Montevideo;Madrid;yyznmp ypmhlefp;VGV4JDNWQS9P;207644.36;tydvw ebycreia;0;0;1;24669
6F98L2EA3M08;Cordoba;Madrid;skdiwll qkgkcsy;FT6IJ2YN51BN;46696.59;phgzsisr guitojxf;42;29636.43;0;0
VMUYTSX58BMP;Mendoza;Londres;eplns ztncvnz;ZNOMXLC47SZL;65599.01;vvzxzm tboav;14;33925.52;0;0
XLI2NPB487F6;Montevideo;San Francisco;fthwjlh fznvsvis;XHSHRH33XUY1;207424.15;owphd wduar;0;0;3;31412
GJ8G8R3XCUCF;Rosario;Napoles;yqxehtzx nayyar;MZ3SYJLGDTYG;267218.13;tqeng guzjpb;141;28195.84;0;0
1CB571ZREYIW;Buenos Aires;Londres;kcyuyqvb ekmub;EEVZCJ5M0934;181398.22;kparse wjlbilap;161;32195.04;0;0
RBQ9QKPYQUL3;Buenos Aires;Madrid;omfug vjqezje;WANXA8X2OBZ4;72547.95;isfbyvi svewlzr;0;0;3;22495
3Z76A880PORD;Mendoza;Madrid;ieuoilx ihhxsq;DHZ9BZM4GLEI;47528.11;flctoyt cygvm;117;30299.97;0;0
W67Q1RDS5GMG;Buenos Aires;Madrid;lxvfo lqrtef;VASC54S3L7MX;147371.29;cxnaugc daejas;0;0;2;36662
4LSXHEXGZRWG;Mendoza;San Francisco;vadva zuzctnp;5HLE1W4P7XPY;35811.33;nsyzaji mmbgmpby;0;0;3;31019
0PS0EIUV5A48;Mendoza;San Francisco;bhhjjpjd xugjazym;QGJV2JO3EE8B;182211.96;ofjicmv dfknt;151;34511.21;0;0
8NWRMSMTYLCP;Cordoba;San Francisco;imxveq crfpoiy;MSIASYH2Z2VE;157772.31;xflvbaud frzcozai;38;29052.89;0;0
FWOWIWD6KR2I;Rosario;Napoles;cbwwnno mcqblz;8TC7GFX0P21C;109849.13;kdwurt msmhpgtp;0;0;3;28426
6T39WFVKZ5ND;Buenos Aires;Napoles;sygatm wlhwv;FIXJU0TBHXW3;257119.81;obuxp qsahw;0;0;3;40365
6YV2ABOGADM0;Mendoza;Londres;bhedc uibmfp;5EE85TH2HISC;277903.28;brmmd kuizvboo;10;25861.15;0;0
9N8COEO89613;Rosario;Madrid;wdiddqlz nyslvv;85E23BX00GCZ;174667.31;tcqrk iqygnh;0;0;3;21848
CDA9U1UI0PGW;Mendoza;Madrid;gxncsxcy eglua;NB9PT8DSHBKF;72135.04;vzvaeklq sidqbh;161;27268.08;0;0
NB9581YBBA5W;Buenos Aires;San Francisco;xdoxyqva mzsaynn;9Q5FTLLOHDNR;168107.37;tlozw zrogg;61;32034.11;0;0
IPUANVQJ9GX7;Rosario;Madrid;qgzqak beowmo;L8JZSHDYA9JS;261397.22;ypvtaz eagehbp;0;0;1;38287
Q65YW2SNQ00O;Montevideo;San Francisco;ikbeedfb lpaptsn;6Y6T327TGR0C;327809.29;weqjv yqzitxxd;0;0;1;27601
Y7DRUX64KZXL;Mendoza;San Francisco;funmji aerjt;127LXD95R3Z4;109557.42;sofeef fxkkmnq;151;32581.26;0;0
UTR1IWIFTE9L;Cordoba;Londres;ruyyweuz tzqjjys;RST2IFO31EQV;123959.28;kvwcthvx sobmx;0;0;3;26658
ANZ22MHQLNGL;Mendoza;Londres;tyesgfry oavohopu;CE33PODIFMTX;174972.4;cxyxfu mqzfkfgj;0;0;2;44176
RXFYA348KRCL;Montevideo;Londres;lvqkrsu rhzta;3FFFJ4KHJGG7;50948.0;jvyrqu czfiso;0;0;2;21767
J60PTOH5MHOI;Montevideo;Madrid;nuxpl wviqqfbj;2F3UAVTK32MI;66059.71;gznqjv cxhzadct;64;30900.05;0;0
BVNXQ9GQECPY;Mendoza;Napoles;pcmxcpbr dnljibwy;18YUW2YBT12E;170298.47;wwhsn dvgcn;64;28495.99;0;0
55UNJ5TJY4F5;Montevideo;San Francisco;amslzcx avbwubil;FBOFG0YQ1FHC;117494.24;riibh mafkelo;0;0;3;43354
17CQOTHTKTVL;Mendoza;Madrid;wfrvy klymc;I81PUL7IVEO1;36555.44;ujsaik gcreb;0;0;1;32256
ZJD97I9XMSUP;Cordoba;Londres;uedzdyhu vqnrrc;9PGCDH73BJRN;226162.15;bnyrzg mwrmcug;0;0;1;21635
PO1IUR90D731;Rosario;San Francisco;vnsljbmy tyiqc;0NHAH45YOJBH;53203.08;griux gdttxl;0;0;2;38792
44SJ9FE4ZW8B;Buenos Aires;Madrid;snkgs hfsorsv;X4STZMTMKVGQ;276395.17;efwuzb mhqhwxh;43;33301.8;0;0
5Q65EWKOX9E4;Cordoba;San Francisco;ukeavj kpxtefcj;Q096D17Z8WWJ;337143.91;jnkvbr kmvdshln;49;28122.21;0;0
WEBH13F1JCE7;Cordoba;Madrid;tdzrdid xvvlntsw;TVV9XPUNACR7;165782.01;usizlzm zsgqezh;0;0;3;23456
4ENMRSGZQA21;Montevideo;Londres;kiieo vzqtdtgt;VI95FZQ5ZCF5;61017.28;zxykf lgcwmumw;18;31084.56;0;0
FZKSF59P1IWE;Rosario;San Francisco;ateqe bjdyth;82CGP6B0JDXZ;92839.37;hnevtjjl odvlzw;0;0;1;37735
2HDH9DXG9YM1;Cordoba;San Francisco;bfnmkt qouzt;A886WRP7CWYY;74577.0;jhofbmke inepxh;0;0;1;31885
MSGBEQHEQCM6;Buenos Aires;Londres;mlqxrry vvrbt;FGBEDJFE8E7U;52331.0;kayizun gcjkotr;18;26455.2;0;0
BSV7CFRFUOFZ;Cordoba;Londres;uijwy fokar;CXSK9Y4GQ5K5;63777.94;rvfdk yevnbet;131;27559.03;0;0
499D81AIG6D5;Buenos Aires;Madrid;aedpny uairtzg;66B8RU20LL11;27328.58;dxejz jxzhoqw;156;31427.7;0;0
H8KRKS6R2YIK;Montevideo;Londres;xavltzmo wrenoro;74SQ798IUFCE;279517.75;oorhxx uoioux;84;29988.98;0;0
MCLF1W6I32SW;Mendoza;San Francisco;cblzgj aruyxobi;W9TOM6MVQK23;194072.46;fxfgmqv redisq;0;0;1;38416
VYV8ZBHMDZWN;Rosario;San Francisco;rxuyi kbmtl;Z445V5RRXSU8;242556.93;qyujy ayrbmy;39;32909.12;0;0
A6E1Y8BAVRKR;Mendoza;Napoles;zbdcqoga yuiuy;8XQJ310QN88D;202590.4;jbwewfy ufpej;85;30365.35;0;0
UYKQPNISIIUT;Rosario;Napoles;srzxvfs tfoilxh;6Q7WJJINFVCX;107000.88;vqnzs uhdtvynq;0;0;1;22797
9S2593BQNPP0;Mendoza;San Francisco;lajhzcfl hflfz;3DVBOLV735HN;250865.03;bvojq tscnsy;0;0;1;24470
7RPUHRF9ZO21;Montevideo;Londres;yimurxqb guutja;VNDTO6HDZWAD;294815.53;poung nmqki;0;0;3;23623
NE0Y43Q5QNQI;Rosario;San Francisco;fhjyibj yfkhws;K5E6KBPQFJTA;298225.67;vilvdaqm swhhfyd;0;0;1;34917
ZSEDHTNDM3PB;Rosario;Napoles;hbsau yjrykwfm;3OISUHQG342E;115656.05;lxirvvs mtijtxh;0;0;3;35913
HKQ5YR7KE2K0;Rosario;Londres;tdtzeh wisgtt;T2ZTZ8JR5OEJ;206016.13;eghos pwesuzca;0;0;1;41917
6GY29UTSETSL;Rosario;San Francisco;ivhjgg mddjlo;C5GEVAUCAP8Y;334781.69;bakfg djzvbjp;0;0;1;19132
AZT91CRGUWSN;Rosario;Napoles;grvddgzb kappme;VTEAGLPOS65V;233531.55;azvglhub kaeujppe;0;0;2;24456
WVL1SZENYOEI;Mendoza;Madrid;jcehh rvcrzerq;WMSGQA4L32VC;174992.44;iiuktqlz zdgtlt;0;0;3;20739
TAV60AJBLJK3;Montevideo;Napoles;sgvabmo jdlfov;FPJ6HKQLTAQJ;25928.11;fsirwjcg acjdr;0;0;3;24014
GG471QIEO19A;Montevideo;Madrid;uplsyii kwapi;2626UFGFAHZR;61067.78;ihrywbcl nwpywef;87;34897.44;0;0
JCYN0LPHZQPG;Buenos Aires;Napoles;lihffjoj jjiiafqb;VF29IRGUQ0VS;219753.01;aycphpas bufvzzs;0;0;3;22719
R7I9W34TLU7I;Rosario;Londres;xvhwba wytrdxwk;27AOATD3G221;245078.74;hydhgfo afqxqs;0;0;2;36316
UGNV18RUN11Z;Montevideo;San Francisco;muwipk vgqap;W1U9BLAA5G4C;23813.9;fnspnly oiummhp;0;0;3;33805
MOXVXPJLRKTQ;Cordoba;Madrid;albtr pvktcxdo;H5W3BP6L88QC;46281.69;qcsnkt gztzjp;0;0;2;28420
L5V3ON0QLPLJ;Buenos Aires;San Francisco;ujuewmkj xcvtqv;20Q55NKW2W4V;34101.57;pdojnhu pnhjk;0;0;2;19262
K22CN779Q3FF;Buenos Aires;Napoles;wlejgj dlcnmj;GTDVWEH4PMOO;237612.92;xphjftx jttvptru;37;26143.3;0;0
L2C380JSUGBZ;Rosario;Madrid;bihiy fibrls;PLPATA0PM0M3;39530.41;dhuesvw iugooopn;14;29831.14;0;0
0FGCGKVSL2A2;Buenos Aires;San Francisco;pnlrmlb bpnvn;ZEO27ODU2F1U;275230.91;yaxdrrwk qmbobcxv;0;0;3;33773
8BSNK6E6BXXQ;Mendoza;Napoles;fvwwaj yoksh;B9H8XSRSF29R;65763.67;orcvdxn iqcarcq;43;25045.74;0;0
5WIRHVBJD0C9;Cordoba;Madrid;rozcecfe yrmukpk;OHMUX5R7N8F5;193830.18;rxxlsvyt kesmv;154;29182.15;0;0
D1DOO8BX113K;Cordoba;Madrid;glpggm dvfqdte;6QQDL5ZYZFHY;332909.03;rwflduj ewclfvkx;44;28770.02;0;0
YUNQ413Q3MZF;Rosario;Madrid;khgtpinq bahvefsn;YM6SNWQ0USQ3;305314.62;rsqbn sgcjf;132;34703.88;0;0
C7XEHE08DWZO;Cordoba;San Francisco;nbokvwc omqvfnb;9UVL72CIVY2H;334673.56;zxglcii gjzsa;170;25502.81;0;0
LPWL9U1V4HII;Mendoza;Napoles;scxvsfom zcgdfi;UE5Q4EG9KHZA;108451.98;zxguwe koftwzn;0;0;3;22496
1WJHDTF7IB9N;Rosario;Madrid;onbtduiw riwoufd;TMR52JXUU1U9;339641.5;dfsknlqi exssdmot;190;28114.28;0;0
BK77SGL9JK1X;Buenos Aires;Madrid;rxqxdvc pbaabbpc;3SPJHLQVA22N;278963.46;ixupkgk vwjet;67;29634.03;0;0
1AA9USZQOP68;Buenos Aires;San Francisco;drqexl qweqtpm;ROSVQ2GQ3GYS;82244.7;tjexawe ayiriso;28;27390.86;0;0
0Q8EGAPLG3ZF;Rosario;Londres;ukflr ueehm;FMCAOELZ08V9;152529.64;kwmwklx gvoaldd;0;0;1;42455
PP26R0DXRUPB;Rosario;Londres;izbbdc lfkvu;R0AF8SXMV2EQ;105821.65;lxgyhd meaoq;0;0;2;25827
ZOI9TQPJD1N7;Rosario;San Francisco;quqfsx qaqhadbf;TYUVRTGZSQ31;211260.39;jarwmun hfyjh;0;0;3;26397
X18LGUXNG8R1;Montevideo;San Francisco;bxmpwz opylf;95OSTPTUGY8O;340275.38;ioewkg rwldrgz;0;0;3;28319
K7PFZGHBR6WU;Cordoba;Londres;mdufe tcronzh;VWV6CN7FU5R0;27170.55;izuedsis oecphhpn;0;0;3;26228
ZWA8N27UG8AI;Cordoba;Napoles;qqxaed dlkem;T0NXQW500UTM;295363.09;ycnnr povneh;0;0;3;38711
ETNPE7A9I8VU;Mendoza;Napoles;qancc exwjke;WVS0XI8D9UQU;170553.76;xigskn kcyjz;15;33166.99;0;0
2WO7HGJ2H4AS;Montevideo;Napoles;ihvvld aijdwkah;IQQEGV83CXK6;144512.13;nldew dhezdfh;0;0;3;24198
TM37M5LQ0L3Q;Montevideo;Madrid;okgnoqyx bnzoayy;W3QZX0LF3YZL;30438.27;uwehp pzmngcct;153;28817.54;0;0
TYBUHZ23HOXX;Rosario;Madrid;gvlim sqjacozo;HVTELIEVL9SN;268802.85;cmlxep jwhwv;158;28443.22;0;0
PDZ3B4VY3W8Q;Montevideo;Madrid;yufylcy hqtrqzgf;X0HD3Z00ZPXQ;79277.55;qspmpkao igrkiww;186;32361.07;0;0
EFKM10AWAQRA;Mendoza;Madrid;imqyleg vyqdh;WY40PNZO52YL;127564.48;ogqzd izflbif;137;32189.11;0;0
GPUIZ1KKPGG9;Montevideo;Madrid;poaydsg lohlszxo;69NEELUCUEED;291082.64;aghcqdx kjaiop;0;0;3;31160
TEYV90E66ZQN;Buenos Aires;San Francisco;fbvuh xzlezyn;K3S729STQ3DI;326939.21;trfoh jtlsr;72;34372.32;0;0
4H7J5081D7B8;Rosario;Napoles;kqamhsrp wbyqyv;CFB2ACJY6LKN;152446.02;owbgyu hahrneo;0;0;3;24805
R8GBY749YHUW;Cordoba;San Francisco;nufinf cqyphn;7P65HH8GJ8OA;122628.73;vmgxir zwghniz;0;0;2;19399
RHYIHLJKU4MB;Mendoza;Londres;rmzmhylk hbohku;MSVUH3PBHZ5Z;206712.25;zgfjnda urytjng;0;0;3;38863
H2GWPWHLKLQ6;Rosario;San Francisco;fzstswv zdmyijx;XHJ1C40LB63F;178680.47;jaqgspt khqmvww;0;0;3;34326
CMVUD5JKEDVA;Cordoba;Napoles;maddzan kuyugz;34CEQT5A8CQ8;302350.96;pmyqchqg mldjxth;0;0;2;19258
ELAA35RXF15R;Mendoza;Madrid;cqgukti dbdufqeo;S4REA27DCJEA;264001.35;acvgaua wacsg;0;0;2;19168
58FH4O31JVEJ;Montevideo;Napoles;chhtaepc gdkfroxa;3WY6Q18N7ZS3;105266.55;dcqbyjp ryerqs;0;0;3;44260
JILGUJO208YI;Buenos Aires;Napoles;dbgwe nbfwi;NM9V2M5DXMTI;259425.03;vjaylyi hnittgk;137;29920.09;0;0
9IMILGGSHUC3;Buenos Aires;San Francisco;qjonkqu kkmqmapv;TCLD5CRBHK26;259339.16;icjbmkr jslppsv;0;0;3;24242
YSJ7F3R4KZJY;Rosario;Napoles;dqkfup zwnoyitb;IBM6NU4E7FDA;323793.92;zcvgb ylysixr;0;0;2;21279
NG6G9C221MXU;Rosario;San Francisco;ipast jarxv;WIDSYQ7U4VPY;173334.59;gjdxzz kxcjjc;0;0;2;26302
7RI65YEFNZLZ;Mendoza;Londres;ziulcnj rjggsyr;ZYUI18MSD30F;199777.92;hkqtcmx orjby;0;0;1;40137
P3KV665G9MA6;Cordoba;Londres;egfra ealyk;DIRKG6BL41OA;288172.23;soophlk xixsyq;139;28278.13;0;0
QMWHSSPONFE4;Rosario;Londres;wklxh daiarnj;1MEPOFMAOXXO;298072.17;iqucjonx iqipp;183;28474.4;0;0
IT2HN1D26V06;Buenos Aires;Napoles;obstecnv qxwhg;DEZM8KZBNDM6;133595.76;mogdm xlaungv;186;30438.48;0;0
U041VUARWX23;Cordoba;Madrid;mezft gatsnddk;INXSKDL62K5X;148316.04;auwwgv nfvnja;46;27858.78;0;0
RBPMNR18KBZA;Montevideo;Madrid;timfi rlbfqg;Z1DBBJJ4XW1X;98383.94;quidsh gzkqb;0;0;1;38666
PDL1ABRZFHKK;Montevideo;Madrid;fpjhyx vdfgcc;1BA6O8PM492K;315381.48;ymkogqza otlyb;0;0;3;37647
OQFDGM2I060E;Mendoza;Madrid;ulnlatbc irfzcc;WVDHSNLN8PF1;313992.54;uikox nbnihzbv;134;33946.79;0;0
6TQ90ZBHG8P8;Mendoza;Londres;hsdxexz yqbhppmu;3G46TQFDMIN0;133735.37;qokncxbv dprqngh;0;0;2;44641
M5R6S3VJ6P2Y;Mendoza;San Francisco;sxyier fwamzr;52XXS9E74809;235163.94;qokek kamnisbf;63;29604.3;0;0
ZAU4UDDXI9H1;Mendoza;Londres;jlcpmfjx aqaufunj;OIJ4646JM3S6;266798.22;wfgpoo iocuezkl;110;33742.83;0;0
LH94MKJL35IK;Montevideo;Madrid;voovjyks qzquc;V7ZLYW2DGI8O;331504.05;exqteri utktpu;0;0;3;36387
9ZHOJ74UFG7I;Montevideo;San Francisco;cyowp cxjspsdq;FQOY2TA5E0M8;51424.06;qcqnr ihuxtbd;0;0;1;37876
CRSW8EIW66O9;Mendoza;Napoles;tpzxa eklpn;JDP99V9E9W3Y;171104.42;fdovch aohlbsm;0;0;2;24895
J5ZU3NTHE2SY;Buenos Aires;Napoles;qqtrygi qvdczfn;WM0FDS6KCRZD;286862.82;smrysbud gqowlz;169;29370.34;0;0
W1ZVNP22UM01;Mendoza;Londres;xiaqst fqzmtc;XEPWRZ88CAMC;292092.56;jttdweek vapltopy;0;0;3;36985
WFLN3U7UGE8S;Rosario;Londres;zuqekyzn bpzda;H4G63SFL9AIE;111699.91;yjoqsar zrbssyf;42;26471.62;0;0
DBH5O6V4X00E;Mendoza;Napoles;xzeglny amhiej;WG9W8Q55N4GS;316518.14;jpugda jxbnovki;0;0;1;30279
OL6Q5UFQAR2A;Montevideo;Madrid;yusfk llfgzkh;7HIUGMD5P58S;75388.38;hwshb lqlgilhp;0;0;1;22441
RIOB0R9RZD69;Buenos Aires;Napoles;phccxaq nkzgvab;1O1LTLO30G1X;95827.98;btduian tcszc;0;0;3;43823
USXQCIHAZ5V3;Rosario;Napoles;tcdyrc sjdqq;25AQ6DY43YIM;24743.5;cgbkxqg cvkczo;0;0;1;37587
ZYIO54XI1YP9;Buenos Aires;San Francisco;kgcggusm lzzgsct;WQJNN7LXEULY;134658.07;lxjkmwri mbbtg;0;0;2;24186
FY8YL8QR9R61;Buenos Aires;San Francisco;ytkllyk wwnfqfr;IYRY8GTD8W6O;313255.77;vhlgsryu fflcbyeh;0;0;1;38679
DNZIQ7EG5AZF;Buenos Aires;San Francisco;lnqjk mpjbt;A3920GQCDPEG;29673.85;dbqzklp tmyjd;0;0;2;30211
C4ERW398D31Z;Rosario;Madrid;edwstma qnqti;NM4KMQ78YVOV;262439.13;rikavuj iludlqm;0;0;3;25353
8RY63JJB8O6F;Buenos Aires;Napoles;qanqop owjue;76QSCKNTJ6NI;151319.07;dlzcpmd drdxjcp;193;25648.01;0;0
Z2GT8U350ORP;Buenos Aires;Londres;dpzacwv fhgqodr;H6L560XMDO47;171951.23;bcdfj dsrbk;0;0;2;22616
OR6Z8L4LDRAN;Mendoza;Madrid;guguo ziiaioq;RYZ0IL0MXV70;71057.35;zrjrapk btkap;92;25299.97;0;0
M3K4DMDG5L6S;Rosario;Madrid;cajwf enpxpom;ROSZ69FVH5G0;188393.28;bsrnn rjjyedw;0;0;3;44952
2HKQDZD36FEY;Rosario;San Francisco;kegcgh awlbjy;NIZ50C22CAMG;159615.68;icocpfej gvahp;0;0;2;31136
RXHO702K7K7P;Rosario;Napoles;edzefixl cqvhph;3G5EFYOT5O5J;174347.08;bzashxn cohkf;83;30748.69;0;0
P3KJTRUA1DUI;Montevideo;Napoles;cxmhzlgd oocfb;AEJNMS1YOPAJ;121392.84;ugaekvn dzxhgz;0;0;1;43143
2BO9TPLMBY7O;Montevideo;San Francisco;cfktt palhdsj;BVS72WHSE048;32536.57;pzpvyceo xdsjfnab;111;32277.4;0;0
ZMYORS07E7KV;Rosario;Londres;jsowzfp vkitg;86X8OBQ75708;216691.11;ghyyc pcbkjj;0;0;1;29200
XR0ACW03BMH0;Rosario;Napoles;xmzaspv zacebzx;TYDOI3F3EO78;98390.02;okysbwe hrhrz;110;32686.04;0;0
YNXVLVETJENP;Montevideo;Londres;rlumsthy mbbgpkla;L0XQABD8KOD8;312785.0;becns esmbdf;0;0;1;34933
UVTJALU3U2ZN;Rosario;Londres;rppdbqax usqki;Z2JKKEGDZ9C9;15434.82;nqnzd lisqo;174;32964.88;0;0
K44QK1K6FX77;Buenos Aires;Napoles;fombv kqguua;Q5QAYB4VIQC6;146815.06;ugveo rzrbce;10;25966.96;0;0
KN8KJ5BYD75V;Cordoba;Madrid;ubvxcmwv fbgnm;69T5897Q1HYZ;124902.11;hgmxcvn nqeji;95;29946.92;0;0
N9ELZOI1U5CC;Cordoba;Madrid;fmjyks ywesacku;QNGRXYJMMLYD;151707.55;zccalwnn xcmxpc;110;32216.69;0;0
R37C4J7APKWI;Buenos Aires;San Francisco;xwkflivy dyavb;6DOT95189JW5;117049.38;dddeuva xmapjed;0;0;2;27264
SEV4SIVBJ2MF;Montevideo;San Francisco;xhgzfe ssnymx;WILM5NJT0JR3;27952.49;oeguttz feqkz;134;28925.17;0;0
CED7P73RM6IJ;Mendoza;Napoles;ptlmvxle oogcik;N0X0P8DYKNJ3;210052.51;etguffe kncftf;12;33666.22;0;0
HWAOFLQ8VTF7;Cordoba;Londres;yzfqlu wcqyqz;PWN00WV0955A;229545.02;chmcmfuw nvwpko;0;0;2;25062
FSEWCI9BWPRJ;Montevideo;Londres;dakmiag sxahm;LPDESZ5P8A23;197488.07;upvwkapi hnsciuhg;29;34789.66;0;0
SO4H37UN9XW4;Mendoza;Madrid;yvujerhq kcmreo;9Y7AFM8TRILY;47868.71;afyzy bnjfhvhd;0;0;3;33482
KNPD9D0XJBSQ;Mendoza;San Francisco;zppep blcqv;CJ7SJ9CI3IEK;253798.76;ezmolalr tnvhiqmg;17;33797.97;0;0
6TN2WB5EM7YH;Buenos Aires;San Francisco;csmllj kxdif;454SKINUE49T;26970.73;mlgcdpbi eijdrob;177;26401.13;0;0
8F9ZW4S7DIP1;Rosario;Londres;ticynkj ieesx;ZTRT4LFO5HRG;171236.46;wqbbabpm bwisipdt;112;34127.05;0;0
OLXI9D1HG6CC;Buenos Aires;San Francisco;ovwlitpp eppjs;ZF3V9Q4QHE5K;181545.99;vswqj veuufrim;0;0;1;40881
QYO0MD5ODKPZ;Mendoza;San Francisco;vjxwi fsuadd;V2PM2QKRRY5S;348460.56;tfpmc ckxkioe;0;0;2;37332
B0WS35UVX6JT;Buenos Aires;Napoles;euuhjco cnhkqnzh;R2RXI837IMMI;69061.77;rbwid okuhgpfj;14;32134.08;0;0
UXGQFZY3EEW3;Cordoba;Londres;qnvxtr fadga;YD2TJ7DAK3L6;324435.16;xmgtlfyv upnoomp;118;31744.71;0;0
TIH5BAVRJM1C;Buenos Aires;Napoles;qbeqkaol wcxmwqcw;CM7850TARI9F;122884.25;pxpaxp jkirhuw;0;0;3;21635
UL2NHPGWLNLI;Mendoza;Londres;vvfxg zahxi;7OZTBAI22D1K;111271.4;xwjfyibd vaykwdpu;33;34146.39;0;0
LW96JPFMBELS;Buenos Aires;San Francisco;imttkb xhltgv;O0DGN0519294;109376.37;zzixhd pwslh;0;0;3;22522
SZ2FYKUPSQZ0;Rosario;San Francisco;mizlx lfflgz;8HP2K9D1J8GJ;149480.78;ifeueusl vnkkkr;178;25189.97;0;0
UYFT4QGG4AYN;Rosario;Napoles;hsfgkdp phwzvegw;UEZYW30I9712;80375.65;isgtby riizkag;13;27868.66;0;0
B9TG3SIX6ARB;Montevideo;Napoles;mfqlazfs tyoyzr;WUA3E7P3XXUK;89650.94;clegnci mczpn;0;0;3;22696
58YHNHG7I5FS;Montevideo;San Francisco;zermzams pbiqhnk;2EUBGRJRTV9R;241895.63;nnauzb hzkiuv;173;31549.34;0;0
9B5LDP05ZB2G;Mendoza;Napoles;bqfluxkk ymyysy;ICZ9BJCGQ3UY;308890.52;dqbeg gvptmd;0;0;3;38260
BKP62E3D4AF5;Buenos Aires;San Francisco;rlddcz wnyyqoox;PCJDC7FBF2AF;322314.67;jrywky scfsq;0;0;2;27659
6PXJ00T759IH;Rosario;San Francisco;rqnuyqqn wtzut;8OS6MRK27A61;206933.29;qfnhqfp vawrjxke;0;0;3;44849
07FZEYT3ZWF7;Cordoba;San Francisco;mflqk idjohs;Z09XB61JNDRL;37461.94;vnicn craqlqv;22;27765.41;0;0
XW2V44B9O0IZ;Rosario;San Francisco;qvdzckzm zeygarj;1UA9UOGW9UEZ;262014.45;oeywq jmsmut;125;32126.5;0;0
MBJIXMBK7EHH;Cordoba;Londres;bqjzufop xcvsli;C181G5CD1IL9;43473.86;etvrx lucfi;0;0;1;31607
HNDYLLX9PKNL;Montevideo;San Francisco;fuuibqfm qknpnfcz;1937GGR54JQA;98784.19;ghjvumw ikptgu;76;33598.3;0;0
NNQ63QJ6PBM3;Montevideo;San Francisco;ugtolwn rouyd;A7DM6H6KNN4S;221051.66;gsbivsdr xqwnh;0;0;1;25466
DMK890IRZKBP;Cordoba;Napoles;corvhxeb aiesoipv;MKP5TA1C4BA7;106330.98;tmdscll zbnwh;0;0;2;39727
JIO0IQAMFCRB;Cordoba;Londres;tiffr girobnxb;NIHF9B0WUBYG;90885.71;idnnfjqi hlxiv;135;26590.18;0;0
ZZ09I31PLEJK;Cordoba;San Francisco;oddldi qxkzgzd;L6075EDDWAGU;215640.89;reiexosp sjaylod;132;30967.14;0;0
QXROX9EYOULA;Rosario;San Francisco;exkxyv csayx;YUCKGO5HZ691;140083.2;ypewc ruzfpkp;70;27412.85;0;0
PRZGQS6RIP0Y;Mendoza;Londres;xoedmdz ihdpdq;TCH19F7X31IZ;94853.65;dfdlfh phjkdbj;0;0;3;35994
IDDIZ3JJCH19;Buenos Aires;Londres;uckjemb imaqykkz;L030FFV909DX;81292.52;vutgwhdm jgsfskq;0;0;3;33363
WV8083R8ENWE;Buenos Aires;Napoles;gkkrld etasz;IJVMGZTVJA90;228207.88;xbzdk spclday;0;0;3;42131
IMFASN65Z1LO;Cordoba;San Francisco;bfdybahr dpmez;QBLLDQT3HSC4;325141.71;vapmwpa fztbfkqj;53;27858.6;0;0
W4A20VKU91ZC;Cordoba;Madrid;yukzbwv dwyrxkbr;C3W0GFRI9SK5;301096.22;janhd yhrir;177;30444.29;0;0
5534RESL1DF6;Montevideo;Napoles;gdomwj cglgp;0PFHI1PU4YSE;29077.48;qqgntbn vusmlnv;0;0;3;34338
7AQEBA21F6HB;Buenos Aires;Londres;qojmhx wdbzy;8C2OJDCVS2YV;161260.68;iddxfbcl lpkoqdk;0;0;3;35387
7MP8IEYCEWY7;Montevideo;Napoles;xdfdx tvwlqxa;Q4Q1RBFVZ3AV;151364.75;ylqlnqi sebyr;0;0;3;44985
POFT55MWSYMQ;Montevideo;San Francisco;ofjcspa mdidn;ADIEI7U1BNB7;202256.61;aagfe ijhfpfn;0;0;1;39340
9YOPAQVQHGFI;Rosario;Madrid;vwwzybe labxy;CH7U34R13JMW;74895.94;dglwyy pwcnvho;0;0;2;39929
8F0L6HSM2N8J;Montevideo;San Francisco;ahvvyn kogbtg;DFNKGRTQVCA4;144262.56;rkfda agdjz;0;0;1;23060
ZZNIZSEX8S1K;Cordoba;San Francisco;cwbsu strysxxo;U5VM3H3V757Q;126641.45;fkrjv feoyv;183;33098.67;0;0
VMK54IQ1ELJK;Mendoza;San Francisco;pvwoh aubwjoc;BZ2E68PDCZ2I;78124.87;kyvrg auenrp;171;30846.61;0;0
Z2794Q912HJO;Rosario;San Francisco;nesoyu kschux;B73FUZSTFPCE;236170.63;fdfyrv mcjzhbq;96;31090.71;0;0
8VUF78T0BR5E;Rosario;Napoles;lovgryu idcvj;OKF50SLT7TYD;55203.57;mlfat lpeaim;0;0;3;28422
QIF27K1XGX9U;Cordoba;Madrid;neenmv bclrqba;3EK8155EJTUV;299460.09;kpkci abpmiy;0;0;1;31999
QD1BV05MDGMR;Cordoba;Madrid;iucgpuqm lvbmlptd;PHA4KPYRV5F2;73505.66;spcseze hdjialc;0;0;2;25261
UPMZSST3V8TA;Mendoza;Napoles;glgdk jkryge;VRB8D84N3J69;243402.21;jmxbmb ciuehdi;0;0;3;23880
