factura;importe;tipo;nombre;perfume
47055541:08;65870.99;A;Sebastian ObstFmzP;16
50701238:08;90471.75;B;Martin ZrguMwwyK;14
60795827:08;47072.55;C;Juan WHIXGEW;5
92242258:08;149773.76;D;Laura qpBBsj;1
2984253:08;133663.43;C;Martin adqYWpyq;6
25465589:08;142269.61;D;Irina BobAyLz;8
64443052:08;139421.51;C;Sebastian ICjFWZc;17
63343813:08;88235.72;D;Irina KjOXsW;16
1176433:08;128662.64;B;Irina jhMlEcyN;8
83975428:08;49782.72;C;Juan HyNCTRB;14
20727297:08;115353.95;C;Carlos PQscBasl;4
5657972:08;144207.56;B;Laura MpuonyK;9
19270476:08;61121.9;D;Olga dCKOaCR;2
367245:08;27413.86;D;Olga ZocEm;11
65337073:08;51612.43;B;Martin AdBRxnkgs;7
1484074:08;141910.23;A;Ines JlQGVuS;5
26739342:08;96122.34;C;Martin YwPCAqsX;11
48121509:08;143129.32;A;Irina BUtFdH;17
92441085:08;119632.29;B;Olga xlENTkTSE;17
32631727:08;125293.11;D;Laura ekGbeCKG;15
64620608:08;116307.69;A;Irina yhoxNXkmA;6
76022277:08;117960.98;A;Olga HEpyEMDYd;3
54039368:08;145185.84;C;Irina OzAPdb;15
77166072:08;93377.95;D;Sebastian gXUaXso;10
80268978:08;51794.33;D;Martin AiMeLiNna;13
87402617:08;144580.28;D;Ines ykKjRn;7
93528982:08;18668.41;B;Martin PaWRDcI;8
93972086:08;89230.72;A;Martin OjQqOPmRc;5
73858736:08;83532.44;B;Carlos zfkPNhA;11
30401110:08;54526.59;D;Carlos AOjOAspiR;1
48266397:08;64891.17;A;Juan gGgMXjW;9
79997465:08;106050.52;B;Carlos cwRXDpTOg;13
7663257:08;45607.32;C;Laura MidyP;10
15087080:08;26069.38;B;Carlos SWSiUj;6
73588275:08;46064.19;A;Juan smZVG;5
41091126:08;82823.7;C;Martin BLUwEMlS;6
73841603:08;101492.83;D;Irina LcdhDn;9
42934719:08;121668.02;D;Ines temIwpv;8
3479456:08;115576.31;C;Olga ySqwsHzt;4
89577133:08;69719.1;A;Sebastian dCGen;6
90014058:08;47770.63;B;Carlos sHAEwD;7
20873149:08;75755.17;A;Juan cDqhPNC;1
67851955:08;96041.37;C;Juan IJROkxUm;16
49944704:08;111894.24;B;Laura kZJBkX;14
50839891:08;123303.07;D;Irina fpOFA;1
69469830:08;82540.62;B;Juan gggYy;1
37500853:08;44201.85;A;Olga ONvNjmV;7
40025489:08;125298.02;B;Olga iIfldPwo;11
57681978:08;149280.54;B;Juan GGzhJONES;5
24344452:08;132468.2;D;Laura fxnySf;10
19537548:08;140480.93;B;Juan jskOimWn;8
66441683:08;50946.44;A;Juan ngQUuXCnP;2
39485111:08;108503.25;A;Carlos NPzYPDjX;5
71326674:08;126232.91;B;Ines dxsSbLq;3
81111634:08;40562.01;C;Ines NmDhGEYIH;15
65236916:08;126779.17;D;Ines GwemJN;15
38782232:08;54417.77;D;Laura GGODcr;3
65435820:08;117442.42;A;Ines tCGrUhb;14
16361194:08;81391.65;D;Martin JfJzs;7
76651754:08;96045.75;C;Irina zbzWJ;2
59323928:08;77269.83;C;Sebastian ANXPXC;15
74518643:08;130672.35;B;Martin AXSKqW;2
67823748:08;115211.39;A;Juan toGBZRNI;8
58762848:08;57837.12;C;Ines HzkmLz;17
91079865:08;48712.75;A;Juan NnflQCcD;15
6573285:08;145448.35;A;Juan ecTtZK;10
35480287:08;125046.24;A;Carlos Yjzpo;2
47276098:08;105276.96;C;Irina EFdMwX;7
27515030:08;18991.28;C;Ines Zryrxha;2
5747631:08;126202.57;A;Laura QRvDj;11
51946468:08;95497.71;C;Carlos SdKRCbObg;8
54806889:08;120118.6;C;Juan vNVhQegQa;14
40963678:08;106042.12;A;Olga zpBJXjd;1
63901385:08;72304.07;A;Martin nWqIV;9
58472815:08;49849.87;C;Olga TWPqSV;13
98618379:08;52823.77;A;Laura hlayVMaT;13
72025893:08;93801.96;B;Laura SuZzxa;3
47931490:08;56603.5;B;Martin FUpbvvWjn;8
68868317:08;79399.27;A;Carlos RjTYAKMA;6
38249413:08;84609.58;B;Sebastian MwpNMIEu;16
14848204:08;15300.76;A;Ines OQkRBXB;17
40695853:08;60616.24;D;Ines TKGgFZd;5
9314786:08;93742.22;D;Laura AyOINXGsT;2
40775026:08;70565.04;D;Juan NaFHt;1
27068879:08;121302.04;A;Sebastian mGQHPD;13
84881017:08;110301.94;C;Irina OdbpBWxl;10
4629965:08;124144.47;B;Irina fUvzA;5
3210516:08;47981.26;A;Juan fbQHpAGJC;1
22589993:08;133097.37;C;Olga vgPPMR;8
8363648:08;31199.8;D;Juan yyLYYoV;16
17250191:08;71744.85;B;Sebastian biqOM;8
22200220:08;21958.28;C;Ines qGJUYVP;2
68013417:08;110582.77;A;Sebastian JlPbQ;1
81941234:08;120768.15;D;Carlos rZgQf;2
94296448:08;30122.19;C;Juan xNKHQrr;8
81669631:08;130927.13;D;Juan BOFLMmg;7
28686127:08;92444.96;B;Carlos HItPUq;12
25003359:08;29124.19;A;Martin dxdWfoBg;16
46751124:08;145783.58;C;Carlos CBSnFj;5
42534332:08;34327.35;C;Laura QijQJXmP;8
97277154:08;75804.32;B;Ines SrMEi;16
63553900:08;112734.71;B;Ines EwIXHVPMX;10
63306017:08;83686.89;D;Martin yaCYNdtG;14
61090599:08;62003.5;A;Carlos HsbFdQ;8
74066317:08;123684.57;D;Juan wiRJYIodl;1
67862609:08;67082.78;C;Sebastian oHWFpQA;17
69776896:08;103765.39;C;Martin unvRabU;8
85297216:08;132001.14;D;Ines UjExvUM;17
92082547:08;97119.06;B;Olga cenuK;5
72722567:08;67283.0;A;Juan duhgRMQPF;2
27731246:08;90489.68;D;Martin KlagZ;13
81962946:08;39370.02;B;Carlos idibgg;17
54770516:08;111650.19;A;Martin RuXJFvHA;3
23709568:08;21831.2;B;Martin IdbKRJs;11
73532528:08;97662.27;D;Sebastian gukoFK;3
49373227:08;75770.83;D;Ines hxWnbHmW;13
73874590:08;43251.95;B;Irina gDHJTJd;8
46678299:08;25785.05;D;Juan bkzcrr;4
58200810:08;143955.41;C;Juan QvmXJVqnu;4
37034783:08;64254.75;B;Laura FbjvpD;2
27033891:08;45065.11;B;Sebastian dHTeGm;11
76576746:08;42291.68;A;Irina YWtkbdm;7
54954017:08;42661.18;B;Carlos mKLFsko;8
93048032:08;84680.33;C;Irina jvdPeBG;15
72450871:08;90552.35;C;Sebastian beQGkVXei;14
80433489:08;68337.67;B;Juan ZzzegcG;5
14035831:08;81972.84;D;Sebastian JKuHPKmY;4
39658354:08;116377.32;D;Ines EiCTGkSw;4
2665471:08;24392.27;D;Irina HiLZORr;10
47355652:08;136575.28;A;Ines wrdIGjQwK;5
32818915:08;136986.56;A;Olga SMVcNfJ;14
55037444:08;27544.49;C;Martin OcNPOKx;7
28345463:08;105460.06;D;Irina UblzOwsT;7
95545147:08;24276.58;C;Martin BQFoDwHk;5
43796218:08;121834.69;A;Irina NypRO;11
35283867:08;106433.16;B;Juan PmAXTYj;15
6434598:08;140283.75;A;Laura ejveaed;8
55036470:08;71503.74;A;Ines oIKTa;7
1665115:08;109060.39;D;Olga BzdDNyie;17
82068225:08;110772.38;B;Carlos xTkpRBXSZ;11
67444476:08;91704.04;B;Carlos lhWaO;13
91564513:08;107246.49;A;Laura aFUgWDbSj;2
90991675:08;103317.8;A;Carlos tXBpl;17
98865848:08;95786.89;D;Juan OJYPHs;12
96473907:08;69306.45;B;Laura axGKfLh;4
88308591:08;15521.52;D;Olga BEeZJ;13
10063623:08;48377.92;D;Juan IyBlILkVH;15
86482872:08;46064.25;A;Ines YiCQxsGl;13
49826305:08;38609.6;D;Martin hZDJD;4
34221975:08;44763.07;D;Martin LZAyBSLg;16
13639023:08;27417.41;C;Sebastian nINgfD;17
53267404:08;77939.96;B;Martin TMlccDnk;9
4859727:08;78217.09;A;Martin JvADbMoV;16
11631890:08;38961.42;A;Carlos tiSJC;7
85837595:08;61767.24;D;Sebastian pXATJyxqn;8
83584616:08;32636.13;C;Martin CZzcoZm;1
89308063:08;129631.48;D;Juan yOyjQcZH;8
66851554:08;95390.13;D;Olga GpZqCg;5
88358315:08;58977.3;A;Irina vcHaZ;16
58720525:08;121653.52;A;Laura OCjLjw;5
94735992:08;47870.77;B;Carlos iApfvMrVS;4
56121087:08;74895.63;A;Carlos XBbOA;17
27097217:08;94082.84;B;Sebastian CNvFaE;13
4278301:08;93397.31;B;Sebastian BTFainc;10
10329848:08;119313.48;B;Carlos fDVRcH;17
49068719:08;107892.21;A;Carlos mSPIDF;5
53561190:08;29539.26;B;Irina OIjeOGgAa;9
87735686:08;114231.3;D;Juan UPUMmeHV;2
68880691:08;134544.04;C;Sebastian ZHqhjUf;9
33954976:08;54422.93;A;Juan uVEOUDjYi;15
10837378:08;18867.42;C;Martin IHPbPhYW;17
57004737:08;27674.17;C;Laura OcNKpvOzu;1
13739367:08;47108.51;B;Martin EcbFLFBS;6
59299305:08;139386.09;A;Juan oCfzx;7
79532393:08;18702.0;D;Sebastian cCvHk;13
33318572:08;78453.41;C;Ines RTBWiVaag;9
5433832:08;36088.3;C;Carlos VTWJuVS;14
28934765:08;95925.67;B;Laura mbBhCvF;3
68970997:08;37465.36;B;Carlos xbUlMnH;2
23650099:08;24698.36;B;Martin OKieQqh;17
42061743:08;46275.71;A;Ines ayzBlYi;17
36559821:08;125848.44;C;Laura oEivuy;1
61386235:08;73304.87;D;Irina MNqFOZzP;1
99434195:08;116814.31;A;Olga JikSJsY;10
41337548:08;98675.01;C;Carlos mpyEslrsS;15
97071885:08;92271.22;C;Laura bUdEPAbS;9
65577641:08;60297.53;B;Laura EtUvmyztS;5
64238213:08;137627.49;B;Olga KayBr;8
38338410:08;22570.92;A;Irina GXMcLaH;9
56403762:08;104049.01;B;Ines WFuFRGDGp;7
85482817:08;16518.66;D;Ines IBbvuchpW;8
38241468:08;75528.5;A;Sebastian WsdbQSDk;6
40141148:08;53619.97;C;Irina FwHrTHn;8
58263323:08;50659.49;D;Sebastian nLMwph;13
82210976:08;68934.4;B;Irina YaQJuUqg;16
11883202:08;135131.84;A;Laura DNWppm;11
87893279:08;30148.22;B;Olga XUsDSf;2
15269229:08;18634.21;D;Martin ZMQIN;11
95451935:08;66145.15;A;Olga SLBMrgN;4
32962059:08;76545.59;C;Carlos RlsYB;17
13813825:08;138937.17;B;Ines aJFUHo;17
54203395:08;133978.51;B;Irina oPzPGyYk;6
46121787:08;145971.96;A;Irina ilNTA;17
58288843:08;87364.32;D;Ines LKefLGnNe;11
2540847:08;101393.19;D;Martin sCftGJ;9
51301239:08;35831.78;B;Juan BhPVHedUZ;1
11905165:08;32042.78;D;Sebastian BTolQzv;13
93927110:08;125623.14;D;Juan ePuzEhko;8
83654937:08;93156.46;D;Martin Ozlrh;1
60629490:08;15012.36;D;Olga LsGEmX;3
99946091:08;53751.15;C;Juan idJDERTLi;7
99902556:08;116973.62;D;Juan WrqAGv;8
926086:08;91107.56;A;Sebastian OfGvk;15
35961314:08;62472.48;B;Olga WnYmXLwG;17
899655:08;21138.73;A;Sebastian fCAlAkQXd;7
61646744:08;149769.05;A;Martin BWgZYLIka;14
27300714:08;70822.46;B;Olga EtaKY;12
12913530:08;39713.76;C;Laura yaknKCzh;17
59295249:08;144086.6;C;Laura EqVpfX;15
86302206:08;138424.0;D;Sebastian dpilO;14
41495720:08;130956.84;A;Sebastian AzrTWdtSJ;9
30362707:08;74014.96;A;Sebastian rIfuG;8
78285330:08;120302.73;C;Martin gPteMWmg;3
70142937:08;123795.9;C;Laura idZWA;9
67103528:08;43508.02;D;Juan XIqVhtls;16
76936972:08;62415.11;A;Irina KWDVeDghS;4
86508236:08;106566.42;C;Laura WSAIU;10
99878364:08;92829.64;A;Sebastian kgYgCJ;17
88207799:08;103711.69;A;Carlos DLIzWUGN;1
84826096:08;103277.73;D;Carlos IjYZP;15
55277386:08;91418.35;B;Sebastian atLCbUoK;9
4598428:08;22775.06;A;Irina VTYCdPD;3
31862403:08;85879.65;C;Ines ZiQuk;10
38051586:08;52866.66;D;Olga uXMsRowP;14
81647155:08;139225.44;B;Carlos OyJSgURG;11
35918790:08;92110.42;C;Juan zwhjhADNa;2
48923010:08;137985.58;A;Ines KblMiWaCN;6
28412395:08;27197.45;C;Olga lsGAFbj;7
97767334:08;128333.17;B;Juan urJWdbBcM;11
14840133:08;126743.64;B;Olga dImQY;15
13882247:08;114683.99;D;Ines insfF;1
32160633:08;134879.27;A;Irina SMuwP;13
54701328:08;17360.9;B;Juan vTjsA;16
39430411:08;108158.69;A;Olga kJrJLj;6
33622588:08;81053.62;A;Ines XAOhBxNE;14
54979829:08;129891.39;C;Ines DGYaFHw;15
9261847:08;129964.73;A;Juan JaArjaN;11
60351604:08;94068.03;A;Carlos qDBxj;16
9511190:08;25888.17;A;Olga IVBmCJRkQ;9
15245836:08;105873.65;B;Olga whuYm;6
83080441:08;97907.44;B;Ines ezkOSK;6
56380446:08;74727.27;D;Irina sPVgD;11
3280245:08;141767.71;B;Juan vdAkC;13
98409269:08;33479.2;D;Olga rYpLF;3
45002809:08;18354.64;A;Juan qDSOHJvcG;12
9143180:08;38870.79;B;Laura vsdEd;3
89696617:08;53528.5;D;Carlos OaKEp;9
77218154:08;108936.23;D;Laura rcPswk;15
8619081:08;95217.97;B;Laura WQjMYvce;15
87533812:08;75348.48;D;Ines xvzYiamOu;5
49815869:08;145640.48;C;Carlos ULmQXuf;11
64245236:08;22927.92;D;Juan kOpSdnN;6
9094086:08;138217.2;A;Laura tbqxQ;16
81296049:08;117100.44;C;Olga jkRqE;7
48994537:08;33996.01;A;Irina NuBPXzEh;7
61947412:08;116966.66;C;Ines JkheFnmmB;15
32979989:08;114107.24;D;Ines CjCkLAqNZ;13
9075096:08;76402.19;D;Juan Lqyqaw;10
83435660:08;114388.64;B;Ines fQZiWd;1
7074633:08;29536.14;A;Irina lPurfyk;3
33247803:08;61138.35;B;Irina exUMHkmU;8
21236171:08;89718.38;D;Irina uJsUP;14
6981942:08;122472.61;A;Ines vrgvsz;4
73727238:08;70053.01;D;Irina tPNoOfp;7
75433637:08;124753.54;A;Martin bKRPNUb;17
29725917:08;19042.44;A;Ines txyjFUNpx;14
5293916:08;76499.64;B;Juan piXZauhh;9
82983643:08;23655.05;C;Laura omrlCBk;15
21170731:08;39375.1;A;Juan IqKrkOY;10
66316007:08;133948.46;D;Carlos iqRjfIe;14
66626838:08;107857.01;A;Irina ocLsLJPKS;12
30956487:08;45089.11;A;Juan KkolrZj;5
84087834:08;139450.35;D;Irina CeMsjpe;6
6615100:08;130706.75;A;Olga GLPOoY;17
45148900:08;81805.03;D;Martin QYspW;10
39148529:08;38861.64;B;Juan nDLSd;14
37653353:08;127142.99;B;Juan qITfz;7
17724036:08;34116.38;C;Ines dpvGTeKHi;3
48140887:08;109795.87;C;Juan hICGJXjp;4
36084240:08;41710.09;A;Olga VsswImhgH;11
72754196:08;71477.8;D;Irina DVotZBvZ;9
51603186:08;71773.94;C;Juan GKrXGt;5
80844836:08;126119.35;B;Juan nttXIup;8
37874416:08;128295.3;D;Juan dbEGxnO;4
8411920:08;90373.79;C;Olga gvALPkTJb;17
48719460:08;90606.73;B;Irina BJLBw;12
12429915:08;139862.97;A;Sebastian xBVHLZYI;6
59804158:08;44207.84;D;Olga CYCDMqrcx;10
75405650:08;148767.74;A;Martin ZojoLzhM;11
76086356:08;125583.12;D;Laura hnEAJcv;1
33196111:08;23787.97;D;Irina GpcPYJ;10
62089643:08;87400.78;B;Sebastian JoQGhwxu;17
91232278:08;61386.17;C;Ines lfWKdodWb;4
25438846:08;149161.25;D;Olga qqXagj;5
1807997:08;35354.23;A;Sebastian xgJEa;5
79938911:08;138434.17;C;Ines MHzWEY;4
66452795:08;126266.17;A;Sebastian JnXqmuy;1
84079777:08;109715.54;C;Laura sitpJcuU;16
42744311:08;29000.73;A;Irina mIrjbIf;4
14415417:08;107761.8;A;Irina UuXbspGGQ;17
57892168:08;65845.07;C;Laura vTpuVhJ;3
18852705:08;118693.88;C;Martin uSGpJ;15
64968304:08;30525.92;D;Laura MxTNH;15
95760638:08;20774.16;B;Martin zYOZMtu;2
83372063:08;134675.49;B;Ines rDcvrnGDJ;15
35083039:08;66700.72;B;Olga iIpXBi;11
83792175:08;74060.84;C;Carlos owqZmLHNx;4
23932821:08;76478.9;C;Martin yUDdjYvS;17
59201476:08;84045.98;B;Sebastian sEZhWxVqd;4
37996837:08;142719.25;A;Laura oIBfGMdU;16
52787123:08;25013.55;A;Olga xuoRK;12
69349572:08;32263.44;C;Carlos MAZWKgi;7
95830921:08;124494.92;A;Carlos xYYxiTQ;7
5248741:08;55735.71;C;Ines bTslNmHLP;17
70900082:08;137424.93;B;Olga zjyTtIux;4
88573594:08;51535.54;C;Irina CEkWk;9
91742088:08;119390.93;B;Martin JsBSW;9
38416041:08;128742.43;D;Ines kgRDhURAN;16
59584445:08;148181.51;C;Sebastian ILRZsErCC;3
65577751:08;29264.14;D;Ines pYdmqVNA;14
13645631:08;19212.74;C;Martin uNnTf;5
71855347:08;143832.19;D;Olga NaPhepbKu;6
95891497:08;129996.11;D;Irina QGwIbSNAZ;16
12602130:08;143182.71;B;Laura xxlXH;7
25113161:08;54853.3;A;Carlos wAeGe;17
19787645:08;39030.98;D;Sebastian OCvpYd;10
6337117:08;107691.78;D;Carlos VChyt;3
20604220:08;32848.16;D;Martin IzfRz;16
22863795:08;90261.39;B;Martin QPdLouYwq;4
48368682:08;43749.53;C;Olga vCFpgxhrI;14
92874971:08;129022.14;B;Olga Vddlopoih;10
2131949:08;149951.97;D;Olga KcbwU;17
76032114:08;79664.62;A;Olga lZPqmhMYA;14
46754470:08;36824.85;A;Laura kbuKkGjC;12
8007528:08;148318.88;D;Ines OkZHnFfvP;6
62756137:08;25632.63;A;Sebastian sAJzb;3
30002904:08;65300.71;D;Juan wlSOCWHY;1
19418753:08;26192.91;A;Juan BskXDo;5
57598772:08;95026.9;D;Sebastian VubrN;14
86285050:08;88715.11;C;Laura VhFxFnDv;7
73428242:08;127727.91;C;Sebastian RrYnk;4
95158097:08;36939.9;A;Irina BDASXtF;2
9436481:08;72745.05;D;Irina gZtVEkz;9
45113139:08;100325.73;C;Olga kCYDd;3
67329358:08;38243.53;C;Laura lztwp;2
30808875:08;68551.14;B;Juan iZKjtc;8
17366227:08;50833.77;C;Ines bSUJDjZ;14
57502413:08;107247.85;A;Ines VdnqMnoA;3
34269388:08;96674.1;C;Olga RMwGXzh;17
20385541:08;50969.18;C;Irina rvsSTcwS;15
20907182:08;83989.91;C;Olga ylkKoRtGE;6
58003618:08;91921.1;D;Ines YgElZICaI;5
22692632:08;133998.82;C;Ines JYcBD;16
4094400:08;124389.78;A;Irina oieGj;3
39121079:08;112347.3;D;Martin QQxNB;16
14660607:08;34750.23;D;Irina nZyJR;1
27942672:08;91119.92;D;Sebastian RUWiRx;1
73012322:08;43808.9;B;Ines UdWwTozCJ;7
254756:08;34921.77;B;Sebastian wPIqGk;8
12279007:08;116742.31;D;Laura aMuayWMxp;11
55863401:08;74824.75;D;Laura gBjNxkDd;4
68257468:08;148124.9;C;Carlos ytYSCiLu;4
98419032:08;76602.18;A;Juan UEJriqa;17
31922784:08;143753.81;D;Sebastian AkYlc;16
95534681:08;74595.88;A;Irina GOjtefY;10
3015464:08;104814.62;C;Carlos FMgSt;3
77613678:08;132566.49;B;Juan SDyCsMo;17
52613303:08;122751.14;B;Ines CrjoxDx;2
25220339:08;79988.16;C;Laura LiIdXK;14
47595876:08;78574.65;C;Olga BHLhfE;16
55166311:08;105822.54;A;Laura loNgvew;8
14986164:08;88115.55;B;Laura pMyPmgkOi;16
90532598:08;43895.96;C;Carlos IaQEe;15
72230221:08;52108.46;B;Irina sIQopQh;12
63656718:08;94064.67;D;Olga QmvjGWwe;11
99748591:08;108048.59;D;Olga WeKaWCg;12
24161575:08;130385.41;C;Ines oLTjMAlMB;4
6683373:08;92306.01;A;Olga JKprWepg;11
34101986:08;127546.86;B;Juan HAyFewe;8
24844471:08;56175.83;B;Carlos wuoUY;9
47968336:08;32571.4;D;Laura iPQrL;8
79824915:08;60461.46;A;Laura VAcqvSnFk;5
34160167:08;16321.29;D;Laura YaSxHAH;2
29351122:08;118141.82;D;Olga NoEQg;14
24245147:08;130064.89;A;Olga pTmzeHdsj;13
5055072:08;33866.96;C;Laura MrgWJb;12
85582904:08;124144.04;B;Juan jHdGskv;11
5345512:08;37735.48;C;Ines pLIZAjf;1
46154972:08;140504.37;D;Juan VmIwAx;1
86115811:08;102471.3;D;Sebastian ioEat;15
27404225:08;138578.25;C;Martin aKkQrPGZ;9
77980754:08;147500.19;A;Ines CQSuVmKnp;3
62308745:08;62555.79;C;Ines CwOlVf;5
30772512:08;105332.36;D;Ines wJINyl;3
69314319:08;64981.93;B;Laura xhoclOaAQ;3
74120903:08;23766.12;A;Juan HdFiqvp;17
64294838:08;43966.37;B;Laura RWPAl;13
63955827:08;44350.24;A;Carlos ajmsamRS;17
85199986:08;104638.08;A;Martin buRuN;2
72133485:08;44640.35;D;Ines FLtlkJm;11
83941719:08;65245.62;A;Irina rYDjfFrn;7
78231294:08;33371.92;D;Irina ksPhTBqp;3
70345405:08;141187.03;C;Juan ygCaWMpc;12
20014442:08;116203.75;C;Olga ptcbQiHp;17
28029165:08;24698.4;C;Laura MrmVJG;7
61309581:08;24778.33;C;Ines oFBxFw;10
43330373:08;96542.69;A;Martin MVtvUd;15
62752504:08;51265.13;C;Irina vLWGkgZ;1
17756253:08;89553.06;C;Ines FOnCLWAQf;15
99175185:08;32040.39;C;Irina VjbgMYIo;4
22541889:08;107798.07;D;Carlos aVTiNMdFv;13
44528349:08;121361.74;C;Ines jrvZxpA;10
1531787:08;148236.86;B;Olga FAACpcfh;7
70259340:08;29969.55;C;Juan IanHdWy;13
80523100:08;112181.83;B;Laura tMhup;4
6936906:08;94450.39;A;Laura CPQALpdv;11
43457089:08;134414.33;A;Laura eBKuL;8
53524310:08;35334.25;A;Olga xpwXLvU;8
4039811:08;146306.32;D;Laura biwXB;2
74833388:08;63061.1;B;Juan xKHdDHKEq;13
44059044:08;127389.67;C;Juan LHWjyulnc;17
38662362:08;147530.3;B;Olga FqCSL;1
77100373:08;86439.12;C;Sebastian CJoylUlci;10
67418500:08;93863.0;B;Ines gpNFvRL;13
20893369:08;75266.44;D;Olga jRRlaoQi;5
62714987:08;91639.41;B;Sebastian ioVtENl;14
72255496:08;108541.76;B;Martin kLkucyB;11
43982577:08;61575.74;D;Juan atxECOgH;5
70991742:08;117373.27;D;Ines YrFxa;14
82760301:08;60442.71;A;Laura qPvbkJzWV;11
68931374:08;94035.09;D;Carlos WdsCCSGl;6
81410788:08;105079.04;D;Carlos WNwrcooJM;8
22232852:08;62103.41;A;Olga hpbYrchZ;17
3660240:08;104312.72;A;Sebastian mCjOlE;13
14021060:08;71180.73;A;Martin fejLKMBy;1
80480473:08;117953.19;D;Laura zpCpN;3
84605632:08;149326.54;D;Carlos QFWmjIogj;5
42479976:08;140155.82;C;Olga zqnFjdN;17
85465318:08;20706.45;B;Juan jdtQnguA;14
10483994:08;54193.35;C;Sebastian fPyyTzZ;11
57474809:08;103654.49;A;Juan sQyXVSUtP;4
90579893:08;40434.36;B;Carlos Jdlvw;2
28619916:08;53972.54;A;Sebastian gWZZaCGNJ;11
64502572:08;99619.29;D;Carlos zgVhd;15
968173:08;80070.2;C;Juan RPqRpTB;9
2675263:08;136364.49;B;Martin PaWTanty;12
38913986:08;105990.7;A;Olga BDRAYVka;12
47435298:08;99204.13;A;Irina wXEsDZsr;2
77936332:08;43535.94;B;Ines QaFrZL;7
72584850:08;66064.67;B;Martin nAahVS;6
66086842:08;107792.42;A;Sebastian pWWyKdwdy;9
53826320:08;128614.45;C;Ines EYkwrB;12
33295687:08;89703.66;B;Martin FsndyjsOq;10
75842312:08;146140.81;A;Olga mukQkzt;9
84719644:08;43613.2;B;Sebastian BfkXmjH;10
55066325:08;82680.17;B;Irina bsTyTrUkC;17
94017493:08;113513.84;C;Sebastian bZSECo;16
51152228:08;18550.06;D;Sebastian zocMmFD;14
46289895:08;84054.99;D;Laura WwmPzb;11
62796681:08;110478.87;C;Sebastian BGlgpL;17
43814818:08;148548.28;B;Irina FZehofzT;9
35007740:08;63298.58;B;Ines ACHUP;3
77626964:08;39095.05;B;Olga alZrVyJ;16
21353127:08;116159.36;D;Olga niGmQgtK;4
86557341:08;71701.14;B;Sebastian KXbvdd;16
94557901:08;40021.57;C;Sebastian pcCwNFdE;3
65958787:08;48605.24;C;Ines BhikTIYgN;10
56314033:08;108210.22;A;Carlos uQkzzw;2
13757584:08;147664.66;B;Carlos cMphg;2
9700637:08;104928.24;A;Martin McvAvaXJr;15
68827901:08;112457.39;B;Sebastian RHDsReoT;13
40948422:08;81863.81;B;Carlos dMiSOf;13
48485793:08;107782.1;A;Ines moMeQB;6
70189585:08;33662.45;A;Sebastian aFomt;14
56425926:08;24270.59;C;Juan HEBEtWTdC;16
33949048:08;51985.64;C;Olga vlfHeF;4
89603709:08;69367.28;C;Carlos QCGWmD;9
81218723:08;26062.7;B;Irina uRGVk;16
47030554:08;26945.32;D;Olga qzBWeN;11
36042163:08;33988.15;C;Irina OUfMuhnsT;12
26663233:08;147541.39;D;Juan lYxEEEkoT;11
3756833:08;34626.63;A;Laura JUbSffBad;8
3518957:08;41700.57;D;Ines hqmOUfEnd;2
53440297:08;27975.8;C;Juan ffhXTz;13
93121663:08;99087.29;A;Martin ddUDgt;7
41255096:08;33163.97;A;Martin DSiQO;10
95723671:08;27929.7;A;Martin JxoLJJrw;12
18053015:08;94958.86;D;Martin dDhmK;16
43585280:08;40487.38;A;Ines nlEhDCg;2
23604570:08;124726.64;C;Sebastian zQFmlsTz;8
71481858:08;46909.72;B;Olga rpfBpRRvw;4
13564190:08;140447.55;A;Juan xybJam;17
92153569:08;39997.13;C;Sebastian GcsEPHzvg;13
97433485:08;79022.83;C;Olga fUzYS;15
40366980:08;48556.06;A;Olga SpDqGVk;15
58849763:08;41155.84;C;Olga IvNprqkAg;11
53485935:08;47693.87;B;Juan aPNmnELe;12
22803717:08;93928.6;D;Olga YjvkzQtzB;5
14807853:08;47667.39;C;Carlos QczrASc;10
82405848:08;42159.41;A;Carlos swPsH;6
73089494:08;92990.66;B;Irina ArcZVtIUv;3
93007074:08;50048.67;B;Sebastian QlmAs;5
27139363:08;119983.36;C;Juan yTgyr;7
16430491:08;30614.92;C;Carlos avEqf;2
3225983:08;121630.77;D;Martin OByvNvIe;6
25357152:08;72972.29;D;Olga GJnEqYc;15
96041515:08;80235.5;A;Carlos qNuGSLNUh;1
8099019:08;75836.1;C;Carlos RqPUDZK;11
88440047:08;80487.9;D;Ines ZCMeBS;3
49972484:08;128149.89;D;Laura rgWPJHi;1
63749934:08;120491.24;D;Sebastian CGlqPemn;16
95459308:08;107639.26;B;Juan TAaQh;3
42481058:08;47332.93;D;Sebastian kwsMRgqm;9
47872349:08;71841.59;A;Sebastian sGDGy;2
50402576:08;109737.65;C;Martin yJwdvK;17
14319672:08;85611.3;B;Laura UWPlr;17
51809578:08;104472.85;A;Sebastian FqHGYUAdD;3
64200531:08;148861.05;D;Sebastian tPblLfZ;6
159581:08;132826.52;B;Juan Uxhbq;16
44020294:08;115326.39;C;Laura gOHnFqGOE;11
22899764:08;141392.12;C;Carlos afYekeU;14
32168217:08;104530.56;D;Martin EtxIaXqs;3
15080591:08;40231.81;B;Juan rjmfNe;16
19221493:08;92397.66;B;Ines xkvTzgb;8
98162759:08;90415.11;C;Laura QmQHM;3
41972057:08;15239.89;C;Juan zOoTMt;3
